status,open_time,close_time,symbol,side,entry_price,exit_price,position_size_usd,position_size_qty,num_fills,gross_pnl,realized_pnl,total_fees,close_reason,cumulative_wins,cumulative_losses,cumulative_pnl,cumulative_fees
WIN,2025-12-01T11:58:31.376019+00:00,2025-11-29T17:59:59.999000+00:00,ETHUSDT,SHORT,2997.34035714,2968.63000000,1000.00,0.33362911,1,9.5786,9.3605,0.218084,SIGNAL_REVERSAL,44,41,107.6157,37.722713
LOSS,2025-12-01T11:58:31.402476+00:00,2025-11-29T18:59:59.999000+00:00,ETHUSDT,SHORT,2979.81076741,2993.51000000,2700.00,0.90609781,3,-12.4128,-13.0093,0.596483,SIGNAL_REVERSAL,44,42,94.6064,38.373195
LOSS,2025-12-01T11:58:31.442658+00:00,2025-11-29T19:59:59.999000+00:00,ETHUSDT,LONG,2987.06464286,2987.49000000,1000.00,0.33477682,1,0.1424,-0.0776,0.220028,SIGNAL_REVERSAL,44,43,94.5287,38.613224
WIN,2025-12-01T11:58:31.478659+00:00,2025-11-29T21:44:59.999000+00:00,ETHUSDT,SHORT,2993.74964286,2991.91000000,1000.00,0.33402927,1,0.6145,0.3946,0.219877,SIGNAL_REVERSAL,45,43,94.9233,38.853101
LOSS,2025-12-01T11:58:31.512094+00:00,2025-11-29T22:29:59.999000+00:00,ETHUSDT,LONG,2987.02535714,2983.95000000,1000.00,0.33478122,1,-1.0296,-1.2494,0.219794,SIGNAL_REVERSAL,45,44,93.6740,39.092895
LOSS,2025-12-01T11:58:31.546306+00:00,2025-11-29T23:44:59.999000+00:00,ETHUSDT,SHORT,2990.81616160,2990.28000000,2900.00,0.96963499,3,0.5199,-0.1180,0.637896,SIGNAL_REVERSAL,45,45,93.5560,39.788791
WIN,2025-12-01T11:58:31.604124+00:00,2025-11-30T00:29:59.999000+00:00,ETHUSDT,LONG,2986.65964286,2994.59000000,1000.00,0.33482222,1,2.6553,2.4347,0.220531,SIGNAL_REVERSAL,46,45,95.9907,40.029322
LOSS,2025-12-01T11:58:31.659247+00:00,2025-11-30T02:59:59.999000+00:00,ETHUSDT,LONG,2997.19286571,2989.99000000,2700.00,0.90084293,3,-6.4887,-7.0814,0.592702,SIGNAL_REVERSAL,46,46,88.9093,40.676024
LOSS,2025-12-01T11:58:31.722200+00:00,2025-11-30T03:59:59.999000+00:00,ETHUSDT,SHORT,2996.91772543,3000.44000000,2700.00,0.90092563,3,-3.1733,-3.7679,0.594635,SIGNAL_REVERSAL,46,47,85.1414,41.324659
LOSS,2025-12-01T11:58:31.770477+00:00,2025-11-30T04:44:59.999000+00:00,ETHUSDT,LONG,2996.12035714,2996.75000000,1000.00,0.33376496,1,0.2102,-0.0099,0.220042,SIGNAL_REVERSAL,46,48,85.1315,41.564701
LOSS,2025-12-01T11:58:31.832712+00:00,2025-11-30T06:44:59.999000+00:00,ETHUSDT,SHORT,2993.73232013,2996.60000000,2000.00,0.66806240,2,-1.9158,-2.3562,0.440383,SIGNAL_REVERSAL,46,49,82.7753,42.045084
WIN,2025-12-01T11:58:31.902431+00:00,2025-11-30T08:59:59.999000+00:00,ETHUSDT,LONG,2999.42928571,3005.53000000,1000.00,0.33339676,1,2.0340,1.8136,0.220407,SIGNAL_REVERSAL,47,49,84.5889,42.285491
WIN,2025-12-01T11:58:31.929162+00:00,2025-11-30T11:59:59.999000+00:00,ETHUSDT,LONG,3000.98851801,3001.76000000,2000.00,0.66644707,2,0.5142,0.0740,0.440103,SIGNAL_REVERSAL,48,49,84.6629,42.765594
LOSS,2025-12-01T11:58:31.970631+00:00,2025-11-30T12:29:59.999000+00:00,ETHUSDT,SHORT,3005.13357143,3008.26000000,1000.00,0.33276391,1,-1.0404,-1.2606,0.220208,SIGNAL_REVERSAL,48,50,83.4024,43.005802
LOSS,2025-12-01T11:58:32.036260+00:00,2025-11-30T14:44:59.999000+00:00,ETHUSDT,LONG,3036.01709919,3027.93000000,1900.00,0.62581993,2,-5.0611,-5.4781,0.416988,SIGNAL_REVERSAL,48,51,77.9243,43.460790
LOSS,2025-12-01T11:58:32.078023+00:00,2025-11-30T16:29:59.999000+00:00,ETHUSDT,SHORT,3033.39178571,3045.76000000,1000.00,0.32966398,1,-4.0774,-4.2982,0.220815,SIGNAL_REVERSAL,48,52,73.6261,43.701605
LOSS,2025-12-01T11:58:32.104044+00:00,2025-11-30T17:29:59.999000+00:00,ETHUSDT,LONG,3037.54692576,3034.28000000,1900.00,0.62550474,2,-2.0435,-2.4611,0.417591,SIGNAL_REVERSAL,48,53,71.1651,44.157196
WIN,2025-12-01T11:58:32.136608+00:00,2025-11-30T18:29:59.999000+00:00,ETHUSDT,SHORT,3039.18857143,3033.96000000,1000.00,0.32903519,1,1.7204,1.5007,0.219656,SIGNAL_REVERSAL,49,53,72.6658,44.396852
WIN,2025-12-01T11:58:32.160159+00:00,2025-11-30T20:44:59.999000+00:00,ETHUSDT,SHORT,3038.45857143,3026.01000000,1000.00,0.32911425,1,4.0970,3.8778,0.219181,SIGNAL_REVERSAL,50,53,76.5436,44.636033
WIN,2025-12-01T11:58:32.184086+00:00,2025-11-30T21:29:59.999000+00:00,ETHUSDT,SHORT,3029.93392857,3021.44000000,1000.00,0.33004020,1,2.8033,2.5839,0.219439,SIGNAL_REVERSAL,51,53,79.1275,44.875472
LOSS,2025-12-01T11:58:32.206966+00:00,2025-11-30T22:29:59.999000+00:00,ETHUSDT,SHORT,3027.54174564,3027.05000000,1900.00,0.62757186,2,0.3086,-0.1093,0.417938,SIGNAL_REVERSAL,51,54,79.0182,45.331410
LOSS,2025-12-01T11:58:32.248388+00:00,2025-11-30T23:29:59.999000+00:00,ETHUSDT,LONG,3019.42741853,3006.65000000,3800.00,1.25851676,4,-16.0806,-16.9134,0.832784,SIGNAL_REVERSAL,51,55,62.1048,46.240194
WIN,2025-12-01T11:58:32.318724+00:00,2025-11-30T23:59:59.999000+00:00,ETHUSDT,SHORT,3014.63388726,2990.02000000,1900.00,0.63025895,2,15.5131,15.0982,0.414897,SIGNAL_REVERSAL,52,55,77.2030,46.693092
WIN,2025-12-01T11:58:32.349483+00:00,2025-12-01T00:29:59.999000+00:00,ETHUSDT,SHORT,2995.83035714,2891.76000000,1000.00,0.33379727,1,34.7384,34.5253,0.213052,SIGNAL_REVERSAL,53,55,111.7284,46.926144
WIN,2025-12-01T11:58:32.374525+00:00,2025-12-01T00:59:59.999000+00:00,ETHUSDT,SHORT,2911.80144527,2834.82000000,2700.00,0.92726103,3,71.3819,70.8022,0.579724,SIGNAL_REVERSAL,54,55,182.5306,47.559868
WIN,2025-12-01T11:58:32.409719+00:00,2025-12-01T02:59:59.999000+00:00,ETHUSDT,SHORT,2857.95336637,2836.79000000,2700.00,0.94473200,3,19.9937,19.4037,0.590001,SIGNAL_REVERSAL,55,55,201.9343,48.203869
LOSS,2025-12-01T11:58:32.492340+00:00,2025-12-01T06:14:59.999000+00:00,ETHUSDT,SHORT,2826.34577377,2828.59000000,2000.00,0.70762750,2,-1.5881,-2.0284,0.440318,SIGNAL_REVERSAL,55,56,199.9059,48.684187
WIN,2025-12-01T11:58:32.536683+00:00,2025-12-01T07:44:59.999000+00:00,ETHUSDT,LONG,2821.05107143,2837.49000000,1000.00,0.35447781,1,5.8272,5.6061,0.221165,SIGNAL_REVERSAL,56,56,205.5119,48.925352
WIN,2025-12-01T11:58:32.567300+00:00,2025-12-01T10:14:59.999000+00:00,ETHUSDT,LONG,2831.86464286,2837.46000000,1000.00,0.35312422,1,1.9759,1.7555,0.220395,SIGNAL_REVERSAL,57,56,207.2674,49.165747
LOSS,2025-12-01T11:58:32.623468+00:00,2025-12-01T11:58:32.637444+00:00,ETHUSDT,LONG,2837.44500000,2836.19000000,1000.00,0.35242974,1,-0.4423,-0.6622,0.219912,SIMULATION_END,57,57,206.6052,49.405659
